OBJECT_ID,CONTRACT_ID,S_INFO_SCCODE,VOLATILITY_TYPE,TERM,W_ANAL_UNDERLYINGIMPLIEDVOL,APPLY_MODEL,SOURCE1,TRADE_DT,OPDATE,OPMODE
{7E83FCBE-57A7-4D51-8405-13DA916C68CC},QvhjcYKzxY,510050OP.SH,715010000,1M,20.9700,Linear,Wind,20250715,2025-07-15,0
{7F02CD36-4C41-446D-8F09-C52BAEB775CF},QvhjcYKzxY,510050OP.SH,715007000,3M,15.2900,Spline,Wind,20250715,2025-07-15,0
{804AEC51-D0D2-4D6C-B999-A6B901208A87},QvhjcYKzxY,510050OP.SH,715302000,9M,16.7400,Linear,Wind,20250715,2025-07-15,0
{815A8594-6DA0-432C-BC03-610A108A8EDD},QvhjcYKzxY,510050OP.SH,715002000,1Y,16.9000,Spline,Wind,20250715,2025-07-15,0
{81DD6A47-66E1-46DE-993A-35696D6C8547},QvhjcYKzxY,510050OP.SH,715003000,9M,16.2700,Spline,Wind,20250715,2025-07-15,0
{821CE5B6-ADAE-496A-9465-5FF71B9C3F3B},QvhjcYKzxY,510050OP.SH,715002000,2M,19.3800,Spline,Wind,20250715,2025-07-15,0
{825D6269-E1FE-4F92-A380-33560CACEF6D},QvhjcYKzxY,510050OP.SH,715005000,1M,13.4400,Spline,Wind,20250715,2025-07-15,0
{82849107-C013-4135-8B64-692D414EB839},QvhjcYKzxY,510050OP.SH,715009000,2M,17.8200,Heston,Wind,20250715,2025-07-15,0
{83614DB8-E8A6-47AD-B97F-A23537F0587E},QvhjcYKzxY,510050OP.SH,715008000,1Y,16.3300,Spline,Wind,20250715,2025-07-15,0
{83925F1F-7A46-48F6-902C-A6DD2EAC2F37},QvhjcYKzxY,510050OP.SH,715004000,1M,15.4500,Spline,Wind,20250715,2025-07-15,0
{83BC0FDA-59BC-416A-82B8-E73C1E30D357},QvhjcYKzxY,510050OP.SH,715308000,6M,15.9300,Linear,Wind,20250715,2025-07-15,0
{83C13F63-A8B8-4913-8620-6797F323AE32},QvhjcYKzxY,510050OP.SH,715303000,6M,15.9900,Spline,Wind,20250715,2025-07-15,0
{83D406BD-D3CD-46CB-BCF2-B1B41B3AF5C6},QvhjcYKzxY,510050OP.SH,715004000,3M,15.2600,Spline,Wind,20250715,2025-07-15,0
{83EF1BF0-703C-4731-8742-D55CEB4CB74C},QvhjcYKzxY,510050OP.SH,715308000,9M,15.9000,Heston,Wind,20250715,2025-07-15,0
{85A2A527-22EE-48BE-88DD-0D94B71AF5D9},QvhjcYKzxY,510050OP.SH,715011000,1M,20.9700,Spline,Wind,20250715,2025-07-15,0
{86248869-DA59-4437-BED8-C348FC963D6B},QvhjcYKzxY,510050OP.SH,715008000,1M,16.7600,Linear,Wind,20250715,2025-07-15,0
{862C4AD0-0E9C-4C5B-8051-46BAE0F9D957},QvhjcYKzxY,510050OP.SH,715305000,1M,14.2400,Spline,Wind,20250715,2025-07-15,0
{863CFFEE-8D05-4397-8CBF-1E090D5408E0},QvhjcYKzxY,510050OP.SH,715306000,1M,13.4300,Spline,Wind,20250715,2025-07-15,0
{867E13DF-3BE2-48F1-B875-A8012C1E21A0},QvhjcYKzxY,510050OP.SH,715006000,6M,15.8500,Linear,Wind,20250715,2025-07-15,0
{86AEE26B-D6E5-4344-AC9D-B105C27FA463},QvhjcYKzxY,510050OP.SH,715004000,3M,15.2700,Linear,Wind,20250715,2025-07-15,0
{86E21E65-DEB4-4CB2-9D5D-DA41A6EC0D13},QvhjcYKzxY,510050OP.SH,715309000,1M,13.4800,Spline,Wind,20250715,2025-07-15,0
{87C0BF4F-E5BC-4403-AB22-7829EDBF37EE},QvhjcYKzxY,510050OP.SH,715009000,3M,17.5500,Spline,Wind,20250715,2025-07-15,0
{88776BE9-2FF2-457C-8545-67F3F5103A9A},QvhjcYKzxY,510050OP.SH,715307000,2M,13.9300,Spline,Wind,20250715,2025-07-15,0
{889A51DD-5A90-4811-9A70-CC241DC064A1},QvhjcYKzxY,510050OP.SH,715009000,6M,16.7400,Spline,Wind,20250715,2025-07-15,0
{89DE776B-B0F5-4981-9AF5-517B096F7448},QvhjcYKzxY,510050OP.SH,715308000,1M,12.8300,Spline,Wind,20250715,2025-07-15,0
{8A2BC3BB-ECF0-4EDC-8F21-034CAC85FC1E},QvhjcYKzxY,510050OP.SH,715306000,9M,16.3200,Linear,Wind,20250715,2025-07-15,0
{8A97664D-B58D-44B2-823E-BE12C4883F65},QvhjcYKzxY,510050OP.SH,715005000,6M,15.9700,Linear,Wind,20250715,2025-07-15,0
{8B101E3A-0D86-4509-9B96-9A6AC3C0EA14},QvhjcYKzxY,510050OP.SH,715004000,3M,15.3900,Heston,Wind,20250715,2025-07-15,0
{8B1674C3-1ACF-4416-991D-B7B496FAA185},QvhjcYKzxY,510050OP.SH,715003000,9M,16.3500,Heston,Wind,20250715,2025-07-15,0
{8B8219EF-41F2-478E-BE06-C8D987B28043},QvhjcYKzxY,510050OP.SH,715309000,1Y,16.2800,Spline,Wind,20250715,2025-07-15,0
{8C0BE5DF-58A2-43CA-875E-CB567E72DAD7},QvhjcYKzxY,510050OP.SH,715006000,2M,13.8200,Heston,Wind,20250715,2025-07-15,0
{8C2A8D3F-8927-4317-87BC-53483A9F1965},QvhjcYKzxY,510050OP.SH,715302000,9M,16.7500,Heston,Wind,20250715,2025-07-15,0
{8D5CBE0A-AD2D-41F5-A551-1F40FA6903A5},QvhjcYKzxY,510050OP.SH,715004000,2M,14.6400,Heston,Wind,20250715,2025-07-15,0
{8DD849BB-E281-42BB-8099-98502A87B732},QvhjcYKzxY,510050OP.SH,715310000,3M,17.5500,Spline,Wind,20250715,2025-07-15,0
{8DDC5A3F-B841-4BFD-8707-9D6486633E82},QvhjcYKzxY,510050OP.SH,715302000,1Y,16.7400,Linear,Wind,20250715,2025-07-15,0
{8E0F92E8-17FB-4F01-8A73-39C6596BCF36},QvhjcYKzxY,510050OP.SH,715007000,9M,15.9600,Linear,Wind,20250715,2025-07-15,0
{8E39F94F-8FC8-43C6-85C2-B6C4766352CF},QvhjcYKzxY,510050OP.SH,715303000,3M,15.1300,Spline,Wind,20250715,2025-07-15,0
{8EDE1DCF-2C1C-408B-8646-6B7126AFD72A},QvhjcYKzxY,510050OP.SH,715008000,6M,16.3000,Linear,Wind,20250715,2025-07-15,0
{8F41C324-E3C2-4815-AA48-72A58880191A},QvhjcYKzxY,510050OP.SH,715001000,6M,16.9000,Linear,Wind,20250715,2025-07-15,0
{8F9A89D4-C3E8-4F4A-AC45-E738E4945D0C},QvhjcYKzxY,510050OP.SH,715304000,6M,18.1500,Heston,Wind,20250715,2025-07-15,0
{902834DC-DCB7-4D29-A8C0-1860CF3DBF8A},QvhjcYKzxY,510050OP.SH,715001000,9M,16.9000,Spline,Wind,20250715,2025-07-15,0
{904D9D33-14A2-4257-B09B-1D43B07F0840},QvhjcYKzxY,510050OP.SH,715005000,9M,15.8300,Heston,Wind,20250715,2025-07-15,0
{90549901-CA09-47AA-A841-E4F9BF6CC811},QvhjcYKzxY,510050OP.SH,715306000,2M,15.0300,Heston,Wind,20250715,2025-07-15,0
{90E12791-151C-468C-9218-0776490137EC},QvhjcYKzxY,510050OP.SH,715004000,1Y,15.8900,Heston,Wind,20250715,2025-07-15,0
{912F3B7F-229F-48E1-9322-738FF6673E55},QvhjcYKzxY,510050OP.SH,715309000,1M,13.4800,Linear,Wind,20250715,2025-07-15,0
{9273F138-3D27-4360-9861-BB8D0A9504E2},QvhjcYKzxY,510050OP.SH,715305000,3M,17.0400,Heston,Wind,20250715,2025-07-15,0
{939228C7-AC80-461F-9354-AE2490C74682},QvhjcYKzxY,510050OP.SH,715007000,6M,16.0400,Heston,Wind,20250715,2025-07-15,0
{954C60D1-3B39-4C24-A225-2F2CF92E12E0},QvhjcYKzxY,510050OP.SH,715011000,6M,16.7400,Spline,Wind,20250715,2025-07-15,0
{9652DDF0-9ACD-49C2-A40B-FFEEB0385A7E},QvhjcYKzxY,510050OP.SH,715302000,1M,14.1400,Spline,Wind,20250715,2025-07-15,0
{96DB2E9E-EA16-400D-9C80-4C98C0BB60D7},QvhjcYKzxY,510050OP.SH,715306000,1Y,16.3100,Spline,Wind,20250715,2025-07-15,0
{97535AD8-A9EE-4161-896C-89B8B206F82B},QvhjcYKzxY,510050OP.SH,715305000,6M,16.9000,Spline,Wind,20250715,2025-07-15,0
{97FD1D9D-BB00-4127-9AFB-C1D106C04E14},QvhjcYKzxY,510050OP.SH,715302000,6M,16.7400,Linear,Wind,20250715,2025-07-15,0
{99ED87A9-0EFC-4358-8AB7-4BDE411CD0AB},QvhjcYKzxY,510050OP.SH,715310000,1Y,16.7400,Spline,Wind,20250715,2025-07-15,0
{9A7D852B-B158-4945-A93B-B415213E65BE},QvhjcYKzxY,510050OP.SH,715006000,1M,12.7500,Spline,Wind,20250715,2025-07-15,0
{9ABE0C9A-A828-44E0-ADE2-A6C3D8C65BAE},QvhjcYKzxY,510050OP.SH,715006000,1Y,15.8800,Heston,Wind,20250715,2025-07-15,0
{9B949355-DE0B-4CCC-B041-FCDD3750EFEC},QvhjcYKzxY,510050OP.SH,715009000,1M,20.9700,Spline,Wind,20250715,2025-07-15,0
{9B9CED80-7EEF-4D40-99AB-3809DFC143C4},QvhjcYKzxY,510050OP.SH,715308000,9M,15.9300,Linear,Wind,20250715,2025-07-15,0
{9E089C9C-1059-4986-9D35-29F79CA987D2},QvhjcYKzxY,510050OP.SH,715310000,3M,17.5500,Linear,Wind,20250715,2025-07-15,0
{9EA3E607-885F-4E01-866D-889D853EAD3A},QvhjcYKzxY,510050OP.SH,715009000,6M,16.9600,Heston,Wind,20250715,2025-07-15,0
{9F003354-3EC1-4124-A46C-4860BF0ADD7F},QvhjcYKzxY,510050OP.SH,715004000,1Y,15.9000,Spline,Wind,20250715,2025-07-15,0
{9F85CC1E-DC3F-42A9-B302-22457AC8A9A4},QvhjcYKzxY,510050OP.SH,715309000,2M,14.5100,Linear,Wind,20250715,2025-07-15,0
{A07503E8-D607-405C-8D33-78076C08ABA4},QvhjcYKzxY,510050OP.SH,715003000,2M,16.7900,Linear,Wind,20250715,2025-07-15,0
{A25D1A35-FD87-455D-862A-E8030F82BD37},QvhjcYKzxY,510050OP.SH,715010000,6M,18.5000,Heston,Wind,20250715,2025-07-15,0
{A4504447-8923-4FC5-8EAB-F6CC7E6423E7},QvhjcYKzxY,510050OP.SH,715307000,6M,15.9100,Linear,Wind,20250715,2025-07-15,0
{A47A748E-4E65-4F3D-8939-FC5AF8C16E61},QvhjcYKzxY,510050OP.SH,715004000,2M,14.4500,Spline,Wind,20250715,2025-07-15,0
{A4DCEE47-9D8A-4828-B9C3-8723A14D3318},QvhjcYKzxY,510050OP.SH,715010000,3M,17.5500,Linear,Wind,20250715,2025-07-15,0
{A5A6421D-6E6B-480D-B2BB-3E284664290E},QvhjcYKzxY,510050OP.SH,715305000,1Y,16.7700,Heston,Wind,20250715,2025-07-15,0
{A60DDC72-CF29-46FD-BB76-BBFE9460FF9B},QvhjcYKzxY,510050OP.SH,715001000,6M,16.9000,Spline,Wind,20250715,2025-07-15,0
{A7631ED8-776C-4D3C-A586-E0FB86B6C759},QvhjcYKzxY,510050OP.SH,715005000,3M,14.8600,Spline,Wind,20250715,2025-07-15,0
{A89C72FF-FA64-4A3B-AF54-F781BF0E5C8C},QvhjcYKzxY,510050OP.SH,715011000,2M,17.2300,Spline,Wind,20250715,2025-07-15,0
{A96DAB21-6611-4CBE-8221-85D0FC5B7A13},QvhjcYKzxY,510050OP.SH,715303000,1M,13.0300,Spline,Wind,20250715,2025-07-15,0
{ABA015A9-F478-40C1-8AC6-78E212C80EDD},QvhjcYKzxY,510050OP.SH,715011000,3M,17.5500,Linear,Wind,20250715,2025-07-15,0
{ABBC50FE-C76D-4869-A625-502DA66378E5},QvhjcYKzxY,510050OP.SH,715010000,6M,16.7400,Spline,Wind,20250715,2025-07-15,0
{ABF9632B-37F1-4F75-9CA5-7E564E553B15},QvhjcYKzxY,510050OP.SH,715005000,6M,15.8300,Heston,Wind,20250715,2025-07-15,0
{AC617822-7767-4DDD-B9B7-428426DA10D7},QvhjcYKzxY,510050OP.SH,715003000,3M,17.2600,Heston,Wind,20250715,2025-07-15,0
{AE91256C-C960-47AA-BCC5-51E62A819BEB},QvhjcYKzxY,510050OP.SH,715003000,1M,19.8200,Heston,Wind,20250715,2025-07-15,0
{B07366C3-DE33-47B0-A122-4DCBF73F42B7},QvhjcYKzxY,510050OP.SH,715002000,6M,16.9000,Linear,Wind,20250715,2025-07-15,0
{B11357D2-61A4-47A5-8A24-940050BD79D1},QvhjcYKzxY,510050OP.SH,715004000,9M,15.9000,Spline,Wind,20250715,2025-07-15,0
{B14D929F-751E-47A0-8B35-B54B7AAD354F},QvhjcYKzxY,510050OP.SH,715001000,1Y,16.9000,Spline,Wind,20250715,2025-07-15,0
{B1C45CCE-88B5-496B-BBF6-841ECAF66C2B},QvhjcYKzxY,510050OP.SH,715001000,1M,22.5700,Linear,Wind,20250715,2025-07-15,0
{B2884762-A600-40AC-9A0E-E129FDA905BB},QvhjcYKzxY,510050OP.SH,715001000,3M,34.1800,Heston,Wind,20250715,2025-07-15,0
{B29E9F1F-FD30-44AE-BC96-D5500204C6D2},QvhjcYKzxY,510050OP.SH,715303000,2M,14.1700,Linear,Wind,20250715,2025-07-15,0
{B2A0D561-C477-4CE6-93A2-5BABE03F1590},QvhjcYKzxY,510050OP.SH,715008000,1Y,16.2900,Heston,Wind,20250715,2025-07-15,0
{B3B6A9B3-39B5-4EAC-9796-5B94BB21C65E},QvhjcYKzxY,510050OP.SH,715010000,2M,17.2300,Linear,Wind,20250715,2025-07-15,0
{B46C7EA0-D308-4E67-B160-595A5F9220F6},QvhjcYKzxY,510050OP.SH,715006000,1M,12.6900,Heston,Wind,20250715,2025-07-15,0
{B57F21AD-B01D-4802-90DB-5CD186A7825D},QvhjcYKzxY,510050OP.SH,715011000,3M,17.5500,Spline,Wind,20250715,2025-07-15,0
{B6DF56B3-A215-4B46-88A0-FC1533DF9F8A},QvhjcYKzxY,510050OP.SH,715008000,9M,16.3000,Linear,Wind,20250715,2025-07-15,0
{B6E03EFF-FB07-4426-B1E1-37486C7E804F},QvhjcYKzxY,510050OP.SH,715011000,1Y,16.7400,Spline,Wind,20250715,2025-07-15,0
{B75400CB-DC00-42DD-9901-989283A0871B},QvhjcYKzxY,510050OP.SH,715304000,3M,17.5500,Linear,Wind,20250715,2025-07-15,0
{B77A810B-54B1-46FF-8848-B6DEC1890672},QvhjcYKzxY,510050OP.SH,715303000,1Y,15.9800,Heston,Wind,20250715,2025-07-15,0
{B788B112-268F-4A3B-ADF6-4A9AEDA007C6},QvhjcYKzxY,510050OP.SH,715004000,2M,14.4800,Linear,Wind,20250715,2025-07-15,0
{B8607046-5DC6-4F11-ABBE-3AAC485EA535},QvhjcYKzxY,510050OP.SH,715003000,3M,17.2400,Spline,Wind,20250715,2025-07-15,0
{B9683AC9-17CA-4310-B2C6-D59F5AC59551},QvhjcYKzxY,510050OP.SH,715310000,1M,15.5300,Heston,Wind,20250715,2025-07-15,0
{B972A61A-D6F3-4FA5-8019-15FA4BC65675},QvhjcYKzxY,510050OP.SH,715010000,1Y,16.7400,Spline,Wind,20250715,2025-07-15,0
{B9F2D9FE-782F-4692-A542-46BAE70608FF},QvhjcYKzxY,510050OP.SH,715305000,6M,16.7700,Heston,Wind,20250715,2025-07-15,0
{BAA11536-ADBA-41B0-812C-435857A5D0C9},QvhjcYKzxY,510050OP.SH,715302000,2M,15.3600,Linear,Wind,20250715,2025-07-15,0
{BC0E7E2B-3DA2-4399-B5DA-D6F59E4A1945},QvhjcYKzxY,510050OP.SH,715003000,1Y,16.2800,Linear,Wind,20250715,2025-07-15,0
{BC887847-8F3F-410F-B419-5C94FA580C14},QvhjcYKzxY,510050OP.SH,715303000,2M,14.1800,Heston,Wind,20250715,2025-07-15,0
{BCAB0296-3267-4375-ABF5-9F490F7BDAB8},QvhjcYKzxY,510050OP.SH,715309000,2M,14.5300,Heston,Wind,20250715,2025-07-15,0
{BD19FF31-E92E-4509-8BA1-A2CBD364A3DD},QvhjcYKzxY,510050OP.SH,715005000,9M,15.9800,Spline,Wind,20250715,2025-07-15,0
{BF2180FA-672A-4AD7-B5A2-9F1B9B6BAA61},QvhjcYKzxY,510050OP.SH,715310000,2M,16.6400,Linear,Wind,20250715,2025-07-15,0
{C14485B5-E71B-412E-A827-CF3219369C1C},QvhjcYKzxY,510050OP.SH,715304000,2M,17.8800,Heston,Wind,20250715,2025-07-15,0
{C159915B-5043-49CE-A074-E84F41967784},QvhjcYKzxY,510050OP.SH,715008000,1Y,16.3000,Linear,Wind,20250715,2025-07-15,0
{C1862E3B-8A59-4A3E-99C3-89D14B6E2B38},QvhjcYKzxY,510050OP.SH,715011000,2M,24.6400,Heston,Wind,20250715,2025-07-15,0
{C1B6E12C-26D4-40FC-B9B7-3EFE8EF707AA},QvhjcYKzxY,510050OP.SH,715310000,9M,16.7400,Linear,Wind,20250715,2025-07-15,0
{C1E2A898-B465-4AFA-B8D7-0DA262107944},QvhjcYKzxY,510050OP.SH,715308000,6M,15.9000,Heston,Wind,20250715,2025-07-15,0
{C326AFF3-62E6-477B-8571-E7EF90EBE746},QvhjcYKzxY,510050OP.SH,715003000,1M,21.7500,Linear,Wind,20250715,2025-07-15,0
{C3891347-8AE0-470A-8161-17CFFD4FE91C},QvhjcYKzxY,510050OP.SH,715309000,1Y,16.2800,Linear,Wind,20250715,2025-07-15,0
{C4E9B5BD-2798-4E38-9A9D-AB4E929B584C},QvhjcYKzxY,510050OP.SH,715003000,1Y,16.2700,Spline,Wind,20250715,2025-07-15,0
{C671A961-279D-45D5-90E3-7ABBBC51BA4F},QvhjcYKzxY,510050OP.SH,715302000,1M,14.1400,Linear,Wind,20250715,2025-07-15,0
{C72D7FE9-BBC6-43C0-953B-CD6E4D1A8DA5},QvhjcYKzxY,510050OP.SH,715009000,1M,19.8000,Heston,Wind,20250715,2025-07-15,0
{C742DFED-88F7-488D-B60D-78B7C7C9E4A5},QvhjcYKzxY,510050OP.SH,715309000,9M,16.2800,Spline,Wind,20250715,2025-07-15,0
{C7730DF7-25D3-4C32-B023-70208B96D1B1},QvhjcYKzxY,510050OP.SH,715306000,1M,13.7200,Heston,Wind,20250715,2025-07-15,0
{C77F1185-F31B-424B-AEFE-8F8DBD55A5E4},QvhjcYKzxY,510050OP.SH,715305000,1Y,16.9000,Linear,Wind,20250715,2025-07-15,0
{C9415FA5-07DA-46D7-A70D-6B03311D48B8},QvhjcYKzxY,510050OP.SH,715002000,9M,18.0800,Heston,Wind,20250715,2025-07-15,0
{C9611AA0-1F7F-4677-BE40-3B741911C23A},QvhjcYKzxY,510050OP.SH,715010000,2M,21.4200,Heston,Wind,20250715,2025-07-15,0
{C9F9C257-E4C9-47E1-AC6B-8A1EF077255A},QvhjcYKzxY,510050OP.SH,715302000,6M,16.7400,Spline,Wind,20250715,2025-07-15,0
{CAAD33C7-BB75-4AED-BFDC-3C2851470B68},QvhjcYKzxY,510050OP.SH,715005000,2M,13.8900,Heston,Wind,20250715,2025-07-15,0
{CB092A10-6FE7-4E8E-8AD7-3172C8243511},QvhjcYKzxY,510050OP.SH,715305000,9M,16.9000,Spline,Wind,20250715,2025-07-15,0
{CBD60B0B-3511-4905-8A7B-6C0B0125EEAE},QvhjcYKzxY,510050OP.SH,715008000,1M,16.5600,Heston,Wind,20250715,2025-07-15,0
{CC19DD83-E59B-4610-89D0-7E21D63544A0},QvhjcYKzxY,510050OP.SH,715001000,2M,41.3600,Heston,Wind,20250715,2025-07-15,0
{CCBE2E44-F8CC-402E-9E9A-5202B7F70764},QvhjcYKzxY,510050OP.SH,715010000,2M,17.2300,Spline,Wind,20250715,2025-07-15,0
{CD578996-E2E4-4B0A-A3D9-BB6BFE4401B8},QvhjcYKzxY,510050OP.SH,715310000,2M,16.6400,Spline,Wind,20250715,2025-07-15,0
{CDBB3DF7-9024-4975-A833-0A5B49FB900A},QvhjcYKzxY,510050OP.SH,715009000,9M,16.9600,Heston,Wind,20250715,2025-07-15,0
{CF74FA97-E5B1-49AC-9FD8-ED17DEC9246C},QvhjcYKzxY,510050OP.SH,715310000,6M,17.5300,Heston,Wind,20250715,2025-07-15,0
{D088FD24-DCCE-4B25-9F1B-9AACF77F59A3},QvhjcYKzxY,510050OP.SH,715309000,3M,15.4000,Linear,Wind,20250715,2025-07-15,0
{D0AA2D09-57EE-4887-BB45-B9F17C544305},QvhjcYKzxY,510050OP.SH,715305000,3M,16.8600,Spline,Wind,20250715,2025-07-15,0
{D0BA9AC4-DDE8-4CE4-9FD3-968A4792EE3F},QvhjcYKzxY,510050OP.SH,715306000,9M,16.3100,Spline,Wind,20250715,2025-07-15,0
{D1FA826A-C8DA-4668-B618-11F9065974F1},QvhjcYKzxY,510050OP.SH,715308000,1Y,15.9000,Heston,Wind,20250715,2025-07-15,0
{D2914069-086F-410D-AFD6-D26C3DDF60C3},QvhjcYKzxY,510050OP.SH,715001000,1M,44.7200,Heston,Wind,20250715,2025-07-15,0
{D676AACB-CCF2-4BE5-AD94-F47A0348C579},QvhjcYKzxY,510050OP.SH,715003000,2M,16.8000,Spline,Wind,20250715,2025-07-15,0
{D7030107-CCF9-44B1-9226-2EC30374F4B0},QvhjcYKzxY,510050OP.SH,715002000,9M,16.9000,Linear,Wind,20250715,2025-07-15,0
{D7153E35-85C7-431B-9D03-18D51F2AD442},QvhjcYKzxY,510050OP.SH,715307000,2M,13.8100,Heston,Wind,20250715,2025-07-15,0
{D7D459EF-EB95-4D19-A31E-17CB8FD4835B},QvhjcYKzxY,510050OP.SH,715304000,1M,16.5100,Linear,Wind,20250715,2025-07-15,0
{D7DD8C3F-CEE9-4EE4-86AB-DF593A7D0789},QvhjcYKzxY,510050OP.SH,715007000,1M,14.4700,Spline,Wind,20250715,2025-07-15,0
{D8083131-6643-442A-93FF-F0A0A228F6FF},QvhjcYKzxY,510050OP.SH,715304000,1M,16.4900,Spline,Wind,20250715,2025-07-15,0
{D8AB58BB-1BE0-4E4C-A8FF-C9DFFB325B32},QvhjcYKzxY,510050OP.SH,715310000,6M,16.7400,Spline,Wind,20250715,2025-07-15,0
{DAFBD1B3-5171-4D9F-97FA-84BBE8738A41},QvhjcYKzxY,510050OP.SH,715003000,6M,16.2700,Spline,Wind,20250715,2025-07-15,0
{DB5D7ADE-BC37-4390-B3E6-E7315F93FE38},QvhjcYKzxY,510050OP.SH,715303000,3M,15.1300,Linear,Wind,20250715,2025-07-15,0
{DCAE66EE-039A-4CBA-A471-3AB90A5D3ACA},QvhjcYKzxY,510050OP.SH,715005000,1Y,15.9800,Spline,Wind,20250715,2025-07-15,0
{DDEDC2B9-E527-4A0C-868F-4EB5B09D7700},QvhjcYKzxY,510050OP.SH,715303000,6M,15.9800,Heston,Wind,20250715,2025-07-15,0
{DE473BF8-681B-4964-B4EE-AAB366B90628},QvhjcYKzxY,510050OP.SH,715310000,1Y,17.5300,Heston,Wind,20250715,2025-07-15,0
{DED3CB65-5476-4869-9A93-3C38D8CB7003},QvhjcYKzxY,510050OP.SH,715010000,9M,18.5000,Heston,Wind,20250715,2025-07-15,0
{DFDD7A1A-526C-421C-98C6-96916F6B6B09},QvhjcYKzxY,510050OP.SH,715007000,2M,14.5500,Heston,Wind,20250715,2025-07-15,0
{E1A02FB3-9474-4075-93EE-3512FA2570B4},QvhjcYKzxY,510050OP.SH,715008000,6M,16.2900,Heston,Wind,20250715,2025-07-15,0
{E1BF1E45-9E33-4C0C-84F6-B090E83CCDD9},QvhjcYKzxY,510050OP.SH,715304000,1M,16.4900,Heston,Wind,20250715,2025-07-15,0
{E2858DAC-675D-4F17-A8D9-AC5BE10BC577},QvhjcYKzxY,510050OP.SH,715005000,3M,14.7700,Heston,Wind,20250715,2025-07-15,0
{E2F6D56D-B02E-4E42-A828-C81BA79CEC87},QvhjcYKzxY,510050OP.SH,715010000,1M,29.2100,Heston,Wind,20250715,2025-07-15,0
{E4CB8EBF-D2C3-409B-A743-74AE981E4C21},QvhjcYKzxY,510050OP.SH,715001000,3M,21.9400,Linear,Wind,20250715,2025-07-15,0
{E4EB5FD2-C5AF-43A5-9404-1AF94346903A},QvhjcYKzxY,510050OP.SH,715308000,6M,15.9300,Spline,Wind,20250715,2025-07-15,0
{E667C380-62AB-477E-9A6D-4EF4E1BEBD25},QvhjcYKzxY,510050OP.SH,715002000,2M,21.5800,Heston,Wind,20250715,2025-07-15,0
{E706D771-0A0F-48A0-B606-A8668E7F52ED},QvhjcYKzxY,510050OP.SH,715008000,9M,16.2900,Heston,Wind,20250715,2025-07-15,0
{E9D788B0-837E-4CB2-B15B-0B66D4499B52},QvhjcYKzxY,510050OP.SH,715308000,2M,13.9000,Spline,Wind,20250715,2025-07-15,0
{EABA5FE3-83D0-402E-BF74-504CCF1CEED9},QvhjcYKzxY,510050OP.SH,715308000,1M,12.8300,Linear,Wind,20250715,2025-07-15,0
{EBA34610-A276-49CE-B026-3AEF9425AAB9},QvhjcYKzxY,510050OP.SH,715309000,6M,16.2800,Linear,Wind,20250715,2025-07-15,0
{EBA9954A-A259-4D4A-BAF2-B28D4516F3A9},QvhjcYKzxY,510050OP.SH,715008000,1M,16.7600,Spline,Wind,20250715,2025-07-15,0
{EC6D74DC-E783-4093-ACCA-D40093AE3D44},QvhjcYKzxY,510050OP.SH,715010000,3M,17.5500,Spline,Wind,20250715,2025-07-15,0
{ECF1108E-21F8-4B33-8575-941EB2E14B2C},QvhjcYKzxY,510050OP.SH,715011000,1Y,19.9900,Heston,Wind,20250715,2025-07-15,0
{ED2054E6-F30D-4344-9F9A-C7570DC5129F},QvhjcYKzxY,510050OP.SH,715303000,1M,13.0300,Linear,Wind,20250715,2025-07-15,0
{ED507B51-C2C5-4CD2-9BDA-D3F6C0BB793E},QvhjcYKzxY,510050OP.SH,715006000,9M,15.8300,Spline,Wind,20250715,2025-07-15,0
{ED6209F4-0C29-45AB-8589-E491CC27DD2E},QvhjcYKzxY,510050OP.SH,715304000,9M,16.7400,Linear,Wind,20250715,2025-07-15,0
{ED6EE30C-CC9D-49F2-B481-98AD0F45078C},QvhjcYKzxY,510050OP.SH,715006000,2M,13.8200,Spline,Wind,20250715,2025-07-15,0
{EE2ABBB3-250D-4BF7-B8D0-1542608F9EDC},QvhjcYKzxY,510050OP.SH,715302000,3M,16.3500,Spline,Wind,20250715,2025-07-15,0
{EF25AC96-2C78-4993-B8D7-BBC46C82FBDC},QvhjcYKzxY,510050OP.SH,715308000,3M,14.8200,Linear,Wind,20250715,2025-07-15,0
{EF7889FC-F129-4FF9-8A7A-FB2924AEF984},QvhjcYKzxY,510050OP.SH,715308000,2M,13.9000,Linear,Wind,20250715,2025-07-15,0
{EFC97255-ED97-4A3C-B7D1-AE220BE565C4},QvhjcYKzxY,510050OP.SH,715011000,6M,16.7400,Linear,Wind,20250715,2025-07-15,0
{F00C4569-021C-411A-A51D-369237E101E3},QvhjcYKzxY,510050OP.SH,715009000,6M,16.7400,Linear,Wind,20250715,2025-07-15,0
{F05E5B72-8BDA-4004-BB25-D14F13F8A471},QvhjcYKzxY,510050OP.SH,715304000,6M,16.7400,Linear,Wind,20250715,2025-07-15,0
{F16CD165-3236-4D2C-85F2-67AC8D70B6A2},QvhjcYKzxY,510050OP.SH,715011000,1M,20.9700,Linear,Wind,20250715,2025-07-15,0
{F1F7A890-1448-4EC0-BA52-A00838D1DDBE},QvhjcYKzxY,510050OP.SH,715007000,9M,15.9500,Spline,Wind,20250715,2025-07-15,0
